Date,Source,Site ID,POC,OZONE,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/9/2023,AQS,371830014,1,0.054,ppm,50,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/10/2023,AQS,371830014,1,0.061,ppm,71,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/11/2023,AQS,371830014,1,0.064,ppm,80,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/12/2023,AQS,371830014,1,0.046,ppm,43,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/13/2023,AQS,371830014,1,0.058,ppm,61,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/14/2023,AQS,371830014,1,0.062,ppm,74,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/15/2023,AQS,371830014,1,0.064,ppm,80,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/16/2023,AQS,371830014,1,0.067,ppm,90,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/17/2023,AQS,371830014,1,0.063,ppm,77,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/18/2023,AQS,371830014,1,0.063,ppm,77,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/20/2023,AQS,371830014,1,0.032,ppm,30,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/21/2023,AQS,371830014,1,0.034,ppm,31,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/22/2023,AQS,371830014,1,0.029,ppm,27,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/23/2023,AQS,371830014,1,0.039,ppm,36,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/24/2023,AQS,371830014,1,0.037,ppm,34,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/25/2023,AQS,371830014,1,0.051,ppm,47,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/26/2023,AQS,371830014,1,0.054,ppm,50,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/27/2023,AQS,371830014,1,0.056,ppm,54,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/28/2023,AQS,371830014,1,0.051,ppm,47,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/29/2023,AQS,371830014,1,0.061,ppm,71,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/30/2023,AQS,371830014,1,0.057,ppm,58,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/1/2023,AQS,371830014,1,0.048,ppm,44,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/2/2023,AQS,371830014,1,0.036,ppm,33,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/3/2023,AQS,371830014,1,0.043,ppm,40,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/4/2023,AQS,371830014,1,0.051,ppm,47,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/5/2023,AQS,371830014,1,0.049,ppm,45,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/6/2023,AQS,371830014,1,0.049,ppm,45,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/7/2023,AQS,371830014,1,0.052,ppm,48,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/8/2023,AQS,371830014,1,0.04,ppm,37,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/9/2023,AQS,371830014,1,0.036,ppm,33,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/10/2023,AQS,371830014,1,0.041,ppm,38,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/11/2023,AQS,371830014,1,0.054,ppm,50,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/12/2023,AQS,371830014,1,0.057,ppm,58,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/13/2023,AQS,371830014,1,0.049,ppm,45,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/14/2023,AQS,371830014,1,0.032,ppm,30,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/15/2023,AQS,371830014,1,0.031,ppm,29,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/16/2023,AQS,371830014,1,0.04,ppm,37,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/17/2023,AQS,371830014,1,0.058,ppm,61,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/18/2023,AQS,371830014,1,0.06,ppm,67,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/19/2023,AQS,371830014,1,0.047,ppm,44,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/20/2023,AQS,371830014,1,0.049,ppm,45,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/21/2023,AQS,371830014,1,0.047,ppm,44,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/22/2023,AQS,371830014,1,0.035,ppm,32,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/23/2023,AQS,371830014,1,0.046,ppm,43,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/24/2023,AQS,371830014,1,0.049,ppm,45,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/25/2023,AQS,371830014,1,0.059,ppm,64,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/26/2023,AQS,371830014,1,0.062,ppm,74,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/27/2023,AQS,371830014,1,0.052,ppm,48,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/28/2023,AQS,371830014,1,0.042,ppm,39,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/29/2023,AQS,371830014,1,0.031,ppm,29,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/30/2023,AQS,371830014,1,0.042,ppm,39,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/31/2023,AQS,371830014,1,0.05,ppm,46,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/1/2023,AQS,371830014,1,0.045,ppm,42,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/2/2023,AQS,371830014,1,0.047,ppm,44,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/3/2023,AQS,371830014,1,0.046,ppm,43,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/4/2023,AQS,371830014,1,0.036,ppm,33,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/5/2023,AQS,371830014,1,0.046,ppm,43,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/6/2023,AQS,371830014,1,0.052,ppm,48,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/8/2023,AQS,371830014,1,0.041,ppm,38,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/9/2023,AQS,371830014,1,0.05,ppm,46,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/10/2023,AQS,371830014,1,0.04,ppm,37,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/11/2023,AQS,371830014,1,0.054,ppm,50,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/12/2023,AQS,371830014,1,0.051,ppm,47,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/13/2023,AQS,371830014,1,0.053,ppm,49,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/14/2023,AQS,371830014,1,0.043,ppm,40,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/15/2023,AQS,371830014,1,0.038,ppm,35,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/16/2023,AQS,371830014,1,0.044,ppm,41,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/17/2023,AQS,371830014,1,0.044,ppm,41,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/18/2023,AQS,371830014,1,0.055,ppm,51,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/19/2023,AQS,371830014,1,0.052,ppm,48,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/20/2023,AQS,371830014,1,0.055,ppm,51,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/21/2023,AQS,371830014,1,0.061,ppm,71,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/22/2023,AQS,371830014,1,0.05,ppm,46,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/23/2023,AQS,371830014,1,0.045,ppm,42,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/24/2023,AQS,371830014,1,0.055,ppm,51,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/25/2023,AQS,371830014,1,0.057,ppm,58,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/26/2023,AQS,371830014,1,0.049,ppm,45,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/27/2023,AQS,371830014,1,0.041,ppm,38,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/28/2023,AQS,371830014,1,0.042,ppm,39,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/29/2023,AQS,371830014,1,0.045,ppm,42,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/30/2023,AQS,371830014,1,0.03,ppm,28,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/31/2023,AQS,371830014,1,0.037,ppm,34,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/1/2023,AQS,371830014,1,0.041,ppm,38,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/2/2023,AQS,371830014,1,0.046,ppm,43,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/3/2023,AQS,371830014,1,0.051,ppm,47,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/4/2023,AQS,371830014,1,0.048,ppm,44,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/5/2023,AQS,371830014,1,0.047,ppm,44,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/6/2023,AQS,371830014,1,0.065,ppm,84,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/7/2023,AQS,371830014,1,0.054,ppm,50,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/8/2023,AQS,371830014,1,0.051,ppm,47,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/9/2023,AQS,371830014,1,0.03,ppm,28,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/10/2023,AQS,371830014,1,0.033,ppm,31,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/11/2023,AQS,371830014,1,0.043,ppm,40,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/12/2023,AQS,371830014,1,0.042,ppm,39,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/13/2023,AQS,371830014,1,0.045,ppm,42,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/14/2023,AQS,371830014,1,0.045,ppm,42,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/15/2023,AQS,371830014,1,0.037,ppm,34,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/16/2023,AQS,371830014,1,0.049,ppm,45,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/17/2023,AQS,371830014,1,0.033,ppm,31,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/18/2023,AQS,371830014,1,0.046,ppm,43,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/19/2023,AQS,371830014,1,0.051,ppm,47,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/20/2023,AQS,371830014,1,0.055,ppm,51,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/21/2023,AQS,371830014,1,0.047,ppm,44,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/22/2023,AQS,371830014,1,0.038,ppm,35,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/23/2023,AQS,371830014,1,0.021,ppm,19,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/24/2023,AQS,371830014,1,0.032,ppm,30,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/25/2023,AQS,371830014,1,0.038,ppm,35,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/26/2023,AQS,371830014,1,0.024,ppm,22,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/27/2023,AQS,371830014,1,0.023,ppm,21,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/28/2023,AQS,371830014,1,0.029,ppm,27,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/29/2023,AQS,371830014,1,0.021,ppm,19,Millbrook School,17,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/30/2023,AirNow,371830014,1,0.031,ppm,29,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/1/2023,AirNow,371830014,1,0.033,ppm,31,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/2/2023,AirNow,371830014,1,0.036,ppm,33,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/3/2023,AirNow,371830014,1,0.041,ppm,38,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/4/2023,AirNow,371830014,1,0.043,ppm,40,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/5/2023,AirNow,371830014,1,0.038,ppm,35,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/6/2023,AirNow,371830014,1,0.029,ppm,27,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/7/2023,AirNow,371830014,1,0.034,ppm,31,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/8/2023,AirNow,371830014,1,0.037,ppm,34,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/9/2023,AirNow,371830014,1,0.034,ppm,31,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/10/2023,AirNow,371830014,1,0.042,ppm,39,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/11/2023,AirNow,371830014,1,0.039,ppm,36,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/12/2023,AirNow,371830014,1,0.039,ppm,36,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/13/2023,AirNow,371830014,1,0.051,ppm,47,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/14/2023,AirNow,371830014,1,0.029,ppm,27,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/15/2023,AirNow,371830014,1,0.026,ppm,24,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/16/2023,AirNow,371830014,1,0.029,ppm,27,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/17/2023,AirNow,371830014,1,0.026,ppm,24,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/18/2023,AirNow,371830014,1,0.029,ppm,27,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/19/2023,AirNow,371830014,1,0.037,ppm,34,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/20/2023,AirNow,371830014,1,0.033,ppm,31,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/21/2023,AirNow,371830014,1,0.037,ppm,34,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/22/2023,AirNow,371830014,1,0.038,ppm,35,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/23/2023,AirNow,371830014,1,0.037,ppm,34,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/24/2023,AirNow,371830014,1,0.042,ppm,39,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/25/2023,AirNow,371830014,1,0.036,ppm,33,Millbrook School,20,83,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/26/2023,AirNow,371830014,1,0.038,ppm,35,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/27/2023,AirNow,371830014,1,0.037,ppm,34,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/28/2023,AirNow,371830014,1,0.04,ppm,37,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/29/2023,AirNow,371830014,1,0.039,ppm,36,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/30/2023,AirNow,371830014,1,0.039,ppm,36,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/31/2023,AirNow,371830014,1,0.021,ppm,19,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/1/2023,AirNow,371830014,1,0.033,ppm,31,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/2/2023,AirNow,371830014,1,0.033,ppm,31,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/3/2023,AirNow,371830014,1,0.037,ppm,34,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/4/2023,AirNow,371830014,1,0.041,ppm,38,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/5/2023,AirNow,371830014,1,0.043,ppm,40,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/6/2023,AirNow,371830014,1,0.051,ppm,47,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/7/2023,AirNow,371830014,1,0.048,ppm,44,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/8/2023,AirNow,371830014,1,0.047,ppm,44,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/9/2023,AirNow,371830014,1,0.044,ppm,41,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/10/2023,AirNow,371830014,1,0.034,ppm,31,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/11/2023,AirNow,371830014,1,0.03,ppm,28,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/12/2023,AirNow,371830014,1,0.037,ppm,34,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/13/2023,AirNow,371830014,1,0.032,ppm,30,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/14/2023,AirNow,371830014,1,0.039,ppm,36,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/15/2023,AirNow,371830014,1,0.028,ppm,26,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/16/2023,AirNow,371830014,1,0.035,ppm,32,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/17/2023,AirNow,371830014,1,0.035,ppm,32,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/18/2023,AirNow,371830014,1,0.037,ppm,34,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/19/2023,AirNow,371830014,1,0.037,ppm,34,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/20/2023,AirNow,371830014,1,0.038,ppm,35,Millbrook School,24,100,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/21/2023,AirNow,371830014,1,0.029,ppm,27,Millbrook School,23,96,44201,Ozone,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
