Date,Source,Site ID,POC,OZONE,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
4/5/2023,AQS,371190046,1,0.035,ppm,32,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/6/2023,AQS,371190046,1,0.037,ppm,34,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/7/2023,AQS,371190046,1,0.038,ppm,35,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/8/2023,AQS,371190046,1,0.038,ppm,35,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/9/2023,AQS,371190046,1,0.049,ppm,45,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/10/2023,AQS,371190046,1,0.055,ppm,51,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/11/2023,AQS,371190046,1,0.058,ppm,61,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/12/2023,AQS,371190046,1,0.064,ppm,80,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/13/2023,AQS,371190046,1,0.052,ppm,48,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/14/2023,AQS,371190046,1,0.038,ppm,35,University Meadows,16,94,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/15/2023,AQS,371190046,1,0.044,ppm,41,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/16/2023,AQS,371190046,1,0.041,ppm,38,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/17/2023,AQS,371190046,1,0.054,ppm,50,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/18/2023,AQS,371190046,1,0.06,ppm,67,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/19/2023,AQS,371190046,1,0.067,ppm,90,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/20/2023,AQS,371190046,1,0.068,ppm,93,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/21/2023,AQS,371190046,1,0.063,ppm,77,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/22/2023,AQS,371190046,1,0.048,ppm,44,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/23/2023,AQS,371190046,1,0.051,ppm,47,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/24/2023,AQS,371190046,1,0.05,ppm,46,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/25/2023,AQS,371190046,1,0.049,ppm,45,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/26/2023,AQS,371190046,1,0.031,ppm,29,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/27/2023,AQS,371190046,1,0.033,ppm,31,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/28/2023,AQS,371190046,1,0.045,ppm,42,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/29/2023,AQS,371190046,1,0.036,ppm,33,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/30/2023,AQS,371190046,1,0.047,ppm,44,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/1/2023,AQS,371190046,1,0.047,ppm,44,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/2/2023,AQS,371190046,1,0.052,ppm,48,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/3/2023,AQS,371190046,1,0.046,ppm,43,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/4/2023,AQS,371190046,1,0.051,ppm,47,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/5/2023,AQS,371190046,1,0.053,ppm,49,University Meadows,15,88,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/6/2023,AQS,371190046,1,0.058,ppm,61,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/7/2023,AQS,371190046,1,0.044,ppm,41,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/8/2023,AQS,371190046,1,0.052,ppm,48,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/9/2023,AQS,371190046,1,0.061,ppm,71,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/10/2023,AQS,371190046,1,0.051,ppm,47,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/11/2023,AQS,371190046,1,0.058,ppm,61,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/12/2023,AQS,371190046,1,0.049,ppm,45,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/13/2023,AQS,371190046,1,0.043,ppm,40,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/14/2023,AQS,371190046,1,0.042,ppm,39,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/15/2023,AQS,371190046,1,0.049,ppm,45,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/16/2023,AQS,371190046,1,0.045,ppm,42,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/17/2023,AQS,371190046,1,0.052,ppm,48,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/18/2023,AQS,371190046,1,0.046,ppm,43,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/19/2023,AQS,371190046,1,0.035,ppm,32,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/20/2023,AQS,371190046,1,0.037,ppm,34,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/21/2023,AQS,371190046,1,0.051,ppm,47,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/22/2023,AQS,371190046,1,0.049,ppm,45,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/23/2023,AQS,371190046,1,0.05,ppm,46,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/24/2023,AQS,371190046,1,0.056,ppm,54,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/25/2023,AQS,371190046,1,0.057,ppm,58,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/26/2023,AQS,371190046,1,0.049,ppm,45,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/27/2023,AQS,371190046,1,0.038,ppm,35,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/28/2023,AQS,371190046,1,0.033,ppm,31,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/29/2023,AQS,371190046,1,0.031,ppm,29,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/30/2023,AQS,371190046,1,0.035,ppm,32,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
5/31/2023,AQS,371190046,1,0.037,ppm,34,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/1/2023,AQS,371190046,1,0.056,ppm,54,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/2/2023,AQS,371190046,1,0.068,ppm,93,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/3/2023,AQS,371190046,1,0.069,ppm,97,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/4/2023,AQS,371190046,1,0.035,ppm,32,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/5/2023,AQS,371190046,1,0.041,ppm,38,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/6/2023,AQS,371190046,1,0.061,ppm,71,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/7/2023,AQS,371190046,1,0.053,ppm,49,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/8/2023,AQS,371190046,1,0.057,ppm,58,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/9/2023,AQS,371190046,1,0.059,ppm,64,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/10/2023,AQS,371190046,1,0.067,ppm,90,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/11/2023,AQS,371190046,1,0.055,ppm,51,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/12/2023,AQS,371190046,1,0.051,ppm,47,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/13/2023,AQS,371190046,1,0.06,ppm,67,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/14/2023,AQS,371190046,1,0.054,ppm,50,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/15/2023,AQS,371190046,1,0.063,ppm,77,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/16/2023,AQS,371190046,1,0.067,ppm,90,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/17/2023,AQS,371190046,1,0.068,ppm,93,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/18/2023,AQS,371190046,1,0.065,ppm,84,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/19/2023,AQS,371190046,1,0.037,ppm,34,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/20/2023,AQS,371190046,1,0.036,ppm,33,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/21/2023,AQS,371190046,1,0.033,ppm,31,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/22/2023,AQS,371190046,1,0.02,ppm,19,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/23/2023,AQS,371190046,1,0.044,ppm,41,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/24/2023,AQS,371190046,1,0.04,ppm,37,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/25/2023,AQS,371190046,1,0.059,ppm,64,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/26/2023,AQS,371190046,1,0.051,ppm,47,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/27/2023,AQS,371190046,1,0.054,ppm,50,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/28/2023,AQS,371190046,1,0.065,ppm,84,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/29/2023,AQS,371190046,1,0.071,ppm,101,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
6/30/2023,AQS,371190046,1,0.061,ppm,71,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/1/2023,AQS,371190046,1,0.051,ppm,47,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/2/2023,AQS,371190046,1,0.045,ppm,42,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/3/2023,AQS,371190046,1,0.048,ppm,44,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/4/2023,AQS,371190046,1,0.053,ppm,49,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/5/2023,AQS,371190046,1,0.057,ppm,58,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/6/2023,AQS,371190046,1,0.065,ppm,84,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/7/2023,AQS,371190046,1,0.053,ppm,49,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/8/2023,AQS,371190046,1,0.05,ppm,46,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/9/2023,AQS,371190046,1,0.042,ppm,39,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/10/2023,AQS,371190046,1,0.048,ppm,44,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/11/2023,AQS,371190046,1,0.064,ppm,80,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/12/2023,AQS,371190046,1,0.061,ppm,71,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/13/2023,AQS,371190046,1,0.055,ppm,51,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/14/2023,AQS,371190046,1,0.056,ppm,54,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/15/2023,AQS,371190046,1,0.029,ppm,27,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/16/2023,AQS,371190046,1,0.048,ppm,44,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/17/2023,AQS,371190046,1,0.063,ppm,77,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/18/2023,AQS,371190046,1,0.084,ppm,147,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/19/2023,AQS,371190046,1,0.059,ppm,64,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/20/2023,AQS,371190046,1,0.059,ppm,64,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/21/2023,AQS,371190046,1,0.047,ppm,44,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/22/2023,AQS,371190046,1,0.051,ppm,47,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/23/2023,AQS,371190046,1,0.039,ppm,36,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/24/2023,AQS,371190046,1,0.055,ppm,51,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/25/2023,AQS,371190046,1,0.079,ppm,129,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/26/2023,AQS,371190046,1,0.06,ppm,67,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/27/2023,AQS,371190046,1,0.061,ppm,71,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/28/2023,AQS,371190046,1,0.05,ppm,46,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/29/2023,AQS,371190046,1,0.036,ppm,33,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/30/2023,AQS,371190046,1,0.041,ppm,38,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
7/31/2023,AQS,371190046,1,0.052,ppm,48,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/1/2023,AQS,371190046,1,0.054,ppm,50,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/2/2023,AQS,371190046,1,0.053,ppm,49,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/3/2023,AQS,371190046,1,0.035,ppm,32,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/4/2023,AQS,371190046,1,0.044,ppm,41,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/5/2023,AQS,371190046,1,0.056,ppm,54,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/6/2023,AQS,371190046,1,0.046,ppm,43,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/7/2023,AQS,371190046,1,0.044,ppm,41,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/8/2023,AQS,371190046,1,0.043,ppm,40,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/9/2023,AQS,371190046,1,0.058,ppm,61,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/10/2023,AQS,371190046,1,0.047,ppm,44,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/11/2023,AQS,371190046,1,0.056,ppm,54,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/12/2023,AQS,371190046,1,0.054,ppm,50,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/13/2023,AQS,371190046,1,0.06,ppm,67,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/14/2023,AQS,371190046,1,0.048,ppm,44,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/15/2023,AQS,371190046,1,0.045,ppm,42,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/16/2023,AQS,371190046,1,0.052,ppm,48,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/17/2023,AQS,371190046,1,0.054,ppm,50,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/18/2023,AQS,371190046,1,0.054,ppm,50,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/19/2023,AQS,371190046,1,0.054,ppm,50,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
8/20/2023,AQS,371190046,1,0.066,ppm,87,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
