Date,Source,Site ID,POC,CO,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
9/14/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/15/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/16/2023,AQS,371190041,4,0.5,ppm,6,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/17/2023,AQS,371190041,4,0.2,ppm,2,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/18/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/19/2023,AQS,371190041,4,0.5,ppm,6,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/20/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,18,75,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/21/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/22/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/23/2023,AQS,371190041,4,0.2,ppm,2,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/24/2023,AQS,371190041,4,0.3,ppm,3,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/25/2023,AQS,371190041,4,0.3,ppm,3,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/26/2023,AQS,371190041,4,0.3,ppm,3,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/27/2023,AQS,371190041,4,0.2,ppm,2,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/28/2023,AQS,371190041,4,0.3,ppm,3,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/29/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/30/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/1/2023,AQS,371190041,4,0.3,ppm,3,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/2/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/3/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/4/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/5/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,16,67,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/6/2023,AQS,371190041,4,0.5,ppm,6,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/7/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/8/2023,AQS,371190041,4,0.3,ppm,3,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/9/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/10/2023,AQS,371190041,4,0.3,ppm,3,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/11/2023,AQS,371190041,4,0.5,ppm,6,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/12/2023,AQS,371190041,4,0.5,ppm,6,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/13/2023,AQS,371190041,4,0.6,ppm,7,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/14/2023,AQS,371190041,4,0.3,ppm,3,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/15/2023,AQS,371190041,4,0.2,ppm,2,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/16/2023,AQS,371190041,4,0.2,ppm,2,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/17/2023,AQS,371190041,4,0.3,ppm,3,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/18/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/19/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/20/2023,AQS,371190041,4,0.3,ppm,3,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/21/2023,AQS,371190041,4,0.3,ppm,3,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/22/2023,AQS,371190041,4,0.2,ppm,2,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/23/2023,AQS,371190041,4,0.5,ppm,6,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/24/2023,AQS,371190041,4,0.7,ppm,8,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/25/2023,AQS,371190041,4,0.6,ppm,7,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/26/2023,AQS,371190041,4,0.6,ppm,7,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/27/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/28/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/29/2023,AQS,371190041,4,0.4,ppm,5,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/30/2023,AQS,371190041,4,0.3,ppm,3,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/31/2023,AQS,371190041,4,0.2,ppm,2,Garinger High School,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/1/2023,AQS,371190041,4,0.2,ppm,2,Garinger High School,1,4,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
1/1/2023,AQS,371190045,1,0.5,ppm,6,Remount,19,79,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/2/2023,AQS,371190045,1,0.9,ppm,10,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/3/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/4/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/5/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/6/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/7/2023,AQS,371190045,1,1,ppm,11,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/8/2023,AQS,371190045,1,1.1,ppm,13,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/9/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/10/2023,AQS,371190045,1,1,ppm,11,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/11/2023,AQS,371190045,1,1.1,ppm,13,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/12/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/13/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/14/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/15/2023,AQS,371190045,1,0.7,ppm,8,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/16/2023,AQS,371190045,1,1.4,ppm,16,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/17/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/18/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/19/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/20/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/21/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/22/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/23/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/24/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/25/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/26/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/27/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/28/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/29/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/30/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
1/31/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/1/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/2/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/3/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/4/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/5/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/6/2023,AQS,371190045,1,0.7,ppm,8,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/7/2023,AQS,371190045,1,1.3,ppm,15,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/8/2023,AQS,371190045,1,0.7,ppm,8,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/9/2023,AQS,371190045,1,0.8,ppm,9,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/10/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/11/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/12/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/13/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/14/2023,AQS,371190045,1,1,ppm,11,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/15/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/16/2023,AQS,371190045,1,0.4,ppm,5,Remount,23,96,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/17/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/18/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/19/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/20/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/21/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/22/2023,AQS,371190045,1,1.1,ppm,13,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/23/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/24/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/25/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/26/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/27/2023,AQS,371190045,1,0.5,ppm,6,Remount,16,67,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
2/28/2023,AQS,371190045,1,0.7,ppm,8,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/1/2023,AQS,371190045,1,1.1,ppm,13,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/2/2023,AQS,371190045,1,0.8,ppm,9,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/3/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/4/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/5/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/6/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/7/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/8/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/9/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/10/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/11/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/12/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/13/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/14/2023,AQS,371190045,1,0.2,ppm,2,Remount,23,96,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/15/2023,AQS,371190045,1,0.4,ppm,5,Remount,8,33,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/16/2023,AQS,371190045,1,1.1,ppm,13,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/17/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/18/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/19/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/20/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/21/2023,AQS,371190045,1,0.8,ppm,9,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/22/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/23/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/24/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/25/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/26/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
