Date,Source,Site ID,POC,PM10,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
4/19/2023,AQS,371190041,4,23,ug/m3 SC,21,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
4/20/2023,AQS,371190041,4,25,ug/m3 SC,23,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
4/21/2023,AQS,371190041,4,29,ug/m3 SC,27,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
4/22/2023,AQS,371190041,4,13,ug/m3 SC,12,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
4/23/2023,AQS,371190041,4,15,ug/m3 SC,14,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
4/24/2023,AQS,371190041,4,20,ug/m3 SC,19,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
4/25/2023,AQS,371190041,4,21,ug/m3 SC,19,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
4/26/2023,AQS,371190041,4,16,ug/m3 SC,15,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
4/27/2023,AQS,371190041,4,9,ug/m3 SC,8,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
4/28/2023,AQS,371190041,4,11,ug/m3 SC,10,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
4/29/2023,AQS,371190041,4,12,ug/m3 SC,11,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
4/30/2023,AQS,371190041,4,15,ug/m3 SC,14,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/1/2023,AQS,371190041,4,14,ug/m3 SC,13,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/2/2023,AQS,371190041,4,17,ug/m3 SC,16,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/3/2023,AQS,371190041,4,16,ug/m3 SC,15,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/4/2023,AQS,371190041,4,10,ug/m3 SC,9,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/5/2023,AQS,371190041,4,12,ug/m3 SC,11,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/6/2023,AQS,371190041,4,17,ug/m3 SC,16,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/7/2023,AQS,371190041,4,12,ug/m3 SC,11,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/8/2023,AQS,371190041,4,8,ug/m3 SC,7,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/9/2023,AQS,371190041,4,14,ug/m3 SC,13,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/10/2023,AQS,371190041,4,12,ug/m3 SC,11,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/11/2023,AQS,371190041,4,20,ug/m3 SC,19,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/12/2023,AQS,371190041,4,19,ug/m3 SC,18,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/13/2023,AQS,371190041,4,11,ug/m3 SC,10,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/14/2023,AQS,371190041,4,10,ug/m3 SC,9,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/15/2023,AQS,371190041,4,16,ug/m3 SC,15,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/16/2023,AQS,371190041,4,15,ug/m3 SC,14,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/17/2023,AQS,371190041,4,12,ug/m3 SC,11,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/18/2023,AQS,371190041,4,20,ug/m3 SC,19,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/19/2023,AQS,371190041,4,11,ug/m3 SC,10,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/20/2023,AQS,371190041,4,7,ug/m3 SC,6,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/21/2023,AQS,371190041,4,19,ug/m3 SC,18,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/22/2023,AQS,371190041,4,19,ug/m3 SC,18,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/23/2023,AQS,371190041,4,22,ug/m3 SC,20,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/24/2023,AQS,371190041,4,21,ug/m3 SC,19,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/25/2023,AQS,371190041,4,22,ug/m3 SC,20,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/26/2023,AQS,371190041,4,17,ug/m3 SC,16,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/27/2023,AQS,371190041,4,12,ug/m3 SC,11,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/28/2023,AQS,371190041,4,2,ug/m3 SC,2,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/29/2023,AQS,371190041,4,4,ug/m3 SC,4,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/30/2023,AQS,371190041,4,7,ug/m3 SC,6,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
5/31/2023,AQS,371190041,4,10,ug/m3 SC,9,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/1/2023,AQS,371190041,4,16,ug/m3 SC,15,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/2/2023,AQS,371190041,4,18,ug/m3 SC,17,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/3/2023,AQS,371190041,4,27,ug/m3 SC,25,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/4/2023,AQS,371190041,4,12,ug/m3 SC,11,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/5/2023,AQS,371190041,4,17,ug/m3 SC,16,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/6/2023,AQS,371190041,4,27,ug/m3 SC,25,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/7/2023,AQS,371190041,4,33,ug/m3 SC,31,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/8/2023,AQS,371190041,4,24,ug/m3 SC,22,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/9/2023,AQS,371190041,4,29,ug/m3 SC,27,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/10/2023,AQS,371190041,4,30,ug/m3 SC,28,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/11/2023,AQS,371190041,4,18,ug/m3 SC,17,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/12/2023,AQS,371190041,4,9,ug/m3 SC,8,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/13/2023,AQS,371190041,4,12,ug/m3 SC,11,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/14/2023,AQS,371190041,4,12,ug/m3 SC,11,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/15/2023,AQS,371190041,4,12,ug/m3 SC,11,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/16/2023,AQS,371190041,4,23,ug/m3 SC,21,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/17/2023,AQS,371190041,4,28,ug/m3 SC,26,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/18/2023,AQS,371190041,4,27,ug/m3 SC,25,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/19/2023,AQS,371190041,4,11,ug/m3 SC,10,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/20/2023,AQS,371190041,4,8,ug/m3 SC,7,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/21/2023,AQS,371190041,4,3,ug/m3 SC,3,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/22/2023,AQS,371190041,4,2,ug/m3 SC,2,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/23/2023,AQS,371190041,4,5,ug/m3 SC,5,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/24/2023,AQS,371190041,4,9,ug/m3 SC,8,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/25/2023,AQS,371190041,4,13,ug/m3 SC,12,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/26/2023,AQS,371190041,4,9,ug/m3 SC,8,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/27/2023,AQS,371190041,4,18,ug/m3 SC,17,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/28/2023,AQS,371190041,4,27,ug/m3 SC,25,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/29/2023,AQS,371190041,4,47,ug/m3 SC,44,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
6/30/2023,AQS,371190041,4,31,ug/m3 SC,29,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/1/2023,AQS,371190041,4,24,ug/m3 SC,22,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/2/2023,AQS,371190041,4,16,ug/m3 SC,15,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/3/2023,AQS,371190041,4,11,ug/m3 SC,10,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/4/2023,AQS,371190041,4,18,ug/m3 SC,17,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/5/2023,AQS,371190041,4,21,ug/m3 SC,19,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/6/2023,AQS,371190041,4,12,ug/m3 SC,11,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/7/2023,AQS,371190041,4,12,ug/m3 SC,11,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/8/2023,AQS,371190041,4,11,ug/m3 SC,10,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/9/2023,AQS,371190041,4,7,ug/m3 SC,6,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/10/2023,AQS,371190041,4,8,ug/m3 SC,7,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/11/2023,AQS,371190041,4,11,ug/m3 SC,10,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/12/2023,AQS,371190041,4,11,ug/m3 SC,10,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/13/2023,AQS,371190041,4,13,ug/m3 SC,12,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/14/2023,AQS,371190041,4,8,ug/m3 SC,7,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/15/2023,AQS,371190041,4,8,ug/m3 SC,7,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/16/2023,AQS,371190041,4,9,ug/m3 SC,8,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/17/2023,AQS,371190041,4,50,ug/m3 SC,46,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/18/2023,AQS,371190041,4,53,ug/m3 SC,49,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/19/2023,AQS,371190041,4,20,ug/m3 SC,19,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/20/2023,AQS,371190041,4,13,ug/m3 SC,12,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/21/2023,AQS,371190041,4,11,ug/m3 SC,10,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/22/2023,AQS,371190041,4,13,ug/m3 SC,12,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/23/2023,AQS,371190041,4,11,ug/m3 SC,10,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/24/2023,AQS,371190041,4,12,ug/m3 SC,11,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/25/2023,AQS,371190041,4,20,ug/m3 SC,19,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/26/2023,AQS,371190041,4,18,ug/m3 SC,17,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/27/2023,AQS,371190041,4,17,ug/m3 SC,16,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/28/2023,AQS,371190041,4,12,ug/m3 SC,11,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/29/2023,AQS,371190041,4,5,ug/m3 SC,5,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/30/2023,AQS,371190041,4,7,ug/m3 SC,6,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/31/2023,AQS,371190041,4,11,ug/m3 SC,10,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/1/2023,AQS,371190041,4,13,ug/m3 SC,12,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/2/2023,AQS,371190041,4,15,ug/m3 SC,14,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/3/2023,AQS,371190041,4,15,ug/m3 SC,14,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/4/2023,AQS,371190041,4,9,ug/m3 SC,8,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/5/2023,AQS,371190041,4,26,ug/m3 SC,24,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/6/2023,AQS,371190041,4,11,ug/m3 SC,10,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/7/2023,AQS,371190041,4,11,ug/m3 SC,10,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/8/2023,AQS,371190041,4,8,ug/m3 SC,7,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/9/2023,AQS,371190041,4,13,ug/m3 SC,12,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/10/2023,AQS,371190041,4,6,ug/m3 SC,6,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/11/2023,AQS,371190041,4,8,ug/m3 SC,7,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/12/2023,AQS,371190041,4,8,ug/m3 SC,7,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/13/2023,AQS,371190041,4,7,ug/m3 SC,6,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/14/2023,AQS,371190041,4,13,ug/m3 SC,12,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/15/2023,AQS,371190041,4,12,ug/m3 SC,11,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/16/2023,AQS,371190041,4,11,ug/m3 SC,10,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/17/2023,AQS,371190041,4,12,ug/m3 SC,11,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/18/2023,AQS,371190041,4,13,ug/m3 SC,12,Garinger High School,1,100,81102,PM10 Total 0-10um STP,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
